tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
"Challenger, Manacor, Spain","Butvilas, Edas","Geerts, Michaël",1.28,3.34,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Virtanen, Otto","Stewart, Hamish",1.36,2.89,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Martineau, Matteo","Rodionov, Jurij",3.21,1.3,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Hüsler, Marc-Andrea","Soriano Barrera, Adria",1.3,3.21,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain",Masur Daniel,"Purtseladze, Saba",1.55,2.29,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Shelbayh, Abdullah","Rincon, Daniel",2.19,1.6,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Parker, Stuart","Echeverria, John",1.7,2.03,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Gombos, Norbert","Barroso Campos, Alberto",1.57,2.25,2025-08-27 06:18:21 UTC
"Challenger, Manacor, Spain","Vacherot, Valentin","Landaluce, Martin",1.82,1.88,2025-08-27 06:18:21 UTC
Challenger Porto,"Sanchez-Izquierdo, Nikolas","Dodig, Matej",2.03,1.7,2025-08-27 06:18:21 UTC
Challenger Porto,"Arnaud Bailly, Gilles","Araujo, Pedro",1.2,4.04,2025-08-27 06:18:21 UTC
Challenger Porto,"Moro Canas, Alejandro","Olivieri, Genaro Alberto",1.73,1.99,2025-08-27 06:18:21 UTC
Challenger Porto,"Rocha, Francisco","Den Ouden, Guy",5.55,1.11,2025-08-27 06:18:21 UTC
Challenger Porto,Jorda Sanchis David,"Brunold, Mika",3.34,1.28,2025-08-27 06:18:21 UTC
Challenger Porto,"Kuzmanov, Dimitar","Michalski, Daniel",1.6,2.19,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Isomura, Kokoro","Cui, Jie",3.04,1.33,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Sun, Fajing","Shin, Sanhui",1.55,2.29,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Sekulic, Philip","Tokuda, Renta",1.59,2.21,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Moriya, Hiroki","Crawford, Oliver",3.56,1.25,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Peliwo, Filip","Shimabukuro, Sho",2.94,1.35,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Simakin, Ilia","Charlton, Joshua",1.12,5.32,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Uchida, Kaichi","Noguchi, Rio",2.81,1.38,2025-08-27 06:18:21 UTC
Challenger Zhangjiagang,"Uchiyama, Yasutaka","Huang, Tsung-Hao",1.31,3.15,2025-08-27 06:18:21 UTC
