tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
ATP Munich,"Bautista Agut, Roberto","Van De Zandschulp, Botic",1.77,1.98,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Kivattsev, Kirill","Bakshi, Aleksandre",1.72,1.96,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Bationo, Abdoulaziz","Colson, Tibo",8.96,1.02,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Berankis, Ricardas","Shah, Aryan",1.48,2.4,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Hussey, Giles","Kellovsky, Dominik",1.44,2.52,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Ursu, Vadym","Echargui, Moez",2.24,1.55,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Dougaz, Aziz","Samuel, Toby",1.53,2.28,2025-04-13 19:27:34 UTC
Challenger Abidjan,Baadi Taha,"Coulibaly, Eliakim",3.5,1.24,2025-04-13 19:27:34 UTC
Challenger Abidjan,Paire Benoit,"Glinka, Daniil",1.96,1.72,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Compagnucci, Tom.","Bertrand, Robin",3.42,1.25,2025-04-13 19:27:34 UTC
Challenger Abidjan,"Poullain, Lucas","Henning, Philip",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Busan,"Ruusuvuori, Emil","Chung, Hyeon",1.6,2.14,2025-04-13 19:27:34 UTC
Challenger Busan,"Kubler, Jason","Sakamoto, Rei",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Busan,"Walton, Adam","Noguchi, Rio",1.28,3.22,2025-04-13 19:27:34 UTC
Challenger Busan,"Shimabukuro, Sho","Shimizu, Yuta",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Busan,Kwon Soon Woo,"Escoffier, Antoine",1.4,2.65,2025-04-13 19:27:34 UTC
Challenger Busan,"Svajda, Zachary","Eubanks, Christopher",2.2,1.57,2025-04-13 19:27:34 UTC
Challenger Busan,"Lestienne, Constant","Holt, Brandon",2.06,1.65,2025-04-13 19:27:34 UTC
Challenger Busan,"Watanuki, Yosuke","Bolt, Alex",1.32,2.99,2025-04-13 19:27:34 UTC
Challenger Busan,"Trotter, James Kent","Hsu, Yu Hsiou",1.3,3.1,2025-04-13 19:27:34 UTC
Challenger Busan,"Atmane, Terence","Mccabe, James",1.5,2.35,2025-04-13 19:27:34 UTC
Challenger Busan,"Schoolkate, Tristan","Campana Lee, Gerard",1.15,4.5,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Mochizuki, Shintaro","Seyboth Wild, Thiago",2.35,1.5,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,Kukushkin Mikhail,"Gigante, Matteo",2.22,1.56,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Taberner, Carlos","Budkov Kjaer, Nicolai",1.66,2.04,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Moller, Elmer","Monteiro, Thiago",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Collignon, Raphaël","Kym, Jérôme",1.43,2.55,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Blockx, Alexander",Safiullin Roman,3.22,1.28,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,Barrere Gregoire,"Van Assche, Luca",2.49,1.45,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Comesana, Francisco","Elias, Gastao",1.22,3.67,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Klein, Lukas","Basavareddy, Nishesh",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Blanchet, Ugo","Choinski, Jan",1.83,1.83,2025-04-13 19:27:34 UTC
Challenger Oeiras 4,"Lajovic, Dusan","Pereira, Tiago",1.12,5.02,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Wiskandt, Max","Mannarino, Adrian",3.04,1.31,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Alves, Mateus","Aguilar, Juan Carlos",1.38,2.72,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Mejia, Nicolas","Hernandez, Alex",1.55,2.24,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Pavlovic, Luka","Rodriguez Taverna, Santiago",1.34,2.89,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Zahraj, Patrick","Tudorica, Alvin Nicholas",1.2,3.87,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Alujas, Rodrigo","Oberleitner, Neil",3.22,1.28,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Pannu, Kiranpal","Pacheco Mendez, Rodrigo",3.58,1.23,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Johns, Garrett","Soto, Matias",2.07,1.64,2025-04-13 19:27:34 UTC
Challenger San Luis Potosi,"Cressy, Maxime","Paris, Tom",1.64,2.07,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Spizzirri, Eliot","Cassone, Murphy",1.4,2.65,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Andrade, Andres","Vallejo, Adolfo Daniel",1.83,1.83,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Gueymard-Wayenburg, Sascha","Galarneau, Alexis",2.65,1.4,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Jianu, Filip Cri.",Blancaneaux Geoffrey,1.65,2.06,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Mmoh, Michael","Barrios Vera, Marcelo Tomas",2.35,1.5,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Bueno, Gonzalo",Wu Tung Lin,1.5,2.35,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Maloney, Patrick","Brooksby, Jenson",5.47,1.1,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Schwaerzler, Joel","Martineau, Matteo",1.83,1.83,2025-04-13 19:27:34 UTC
"Challenger, Tallahassee, USA","Krueger, Mitchell","Mena, Facundo",1.6,2.14,2025-04-13 19:27:34 UTC
Challenger Abidjan Qualification,"Erel, Yanki","Dalmasso, Guillaume",1.38,2.72,2025-04-13 19:27:34 UTC
Challenger Oeiras 4 Qualification,"Piros, Zsombor","Yevseyev, Denis",1.31,3.04,2025-04-13 19:27:34 UTC
Challenger Oeiras 4 Qualification,"Holmgren, August","Den Ouden, Guy",2.46,1.46,2025-04-13 19:27:34 UTC
Challenger Oeiras 4 Qualification,"Moro Canas, Alejandro","Bertola, Remy",1.23,3.58,2025-04-13 19:27:34 UTC
Qualification Challenger San Luis Potosi,"Flores, Jesse","Watt, James",1.55,2.24,2025-04-13 19:27:34 UTC
Qualification Challenger San Luis Potosi,"De Alba, Rafael","Rubio Fierros, Alan Fernando",4.21,1.17,2025-04-13 19:27:34 UTC
Qualification Challenger San Luis Potosi,"Mccormick, Tristan","Strode, Elijah",1.5,2.35,2025-04-13 19:27:34 UTC
Qualification Challenger San Luis Potosi,"Osorio, Juan Sebastian","Sheehy, Joshua",3.42,1.25,2025-04-13 19:27:34 UTC
Qualification Challenger San Luis Potosi,"Kingsley, Cannon","Watanabe, Seita",1.22,3.67,2025-04-13 19:27:34 UTC
