tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Bratislava Qualification,"Latinovic, Stefan","Zapata Miralles, Bernabe",6.02,1.08,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Gombos, Norbert","Krajci, Michal",1.07,6.35,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Michalski, Daniel","Lanik, Tomas",1.08,6.02,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Topo, Marko","Paulson, Andrew",1.43,2.55,2025-06-08 06:17:50 UTC
Challenger Bratislava Qualification,"Juszczak, Pawel","Rosenkranz, Mats",3.04,1.31,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Jasika, Omar","Hussey, Giles",2.14,1.6,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Uchiyama, Yasutaka","Edmund, Kyle",1.57,2.2,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Broom, Charles","Svajda, Zachary",2.06,1.65,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Matusevich, Anton","Monday, Johannus",2.72,1.38,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Seggerman, Ryan","Crawford, Oliver",2.76,1.37,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Bouquier, Arthur","Parker, Stuart",1.84,1.82,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Sun, Fajing","Mchugh, Aidan",1.86,1.8,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Story, James","Jubb, Paul",2.99,1.32,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Wendelken, Harry","Gueymard-Wayenburg, Sascha",2.46,1.46,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Butvilas, Edas","Gray, Alastair",2.2,1.57,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Cassone, Murphy","Stewart, Hamish",1.23,3.58,2025-06-08 06:17:50 UTC
Challenger Ilkley Qualification,"Maxted, Lui","Gojo, Borna",6.35,1.07,2025-06-08 06:17:50 UTC
Challenger Lyon,"Geerts, Michaël","Gea, Arthur",2.06,1.65,2025-06-08 06:17:50 UTC
Challenger Lyon,"Barranco Cosano, Javier","Martin Tiffon, Pol",2.24,1.55,2025-06-08 06:17:50 UTC
Challenger Lyon,"Martineau, Matteo","Vallejo, Adolfo Daniel",1.83,1.83,2025-06-08 06:17:50 UTC
Challenger Lyon,"Hsu, Yu Hsiou","Moller, Elmer",6.35,1.07,2025-06-08 06:17:50 UTC
Challenger Lyon,Blancaneaux Geoffrey,Nagal Sumit,2.04,1.66,2025-06-08 06:17:50 UTC
Challenger Lyon,"Paris, Tom","Kuzmanov, Dimitar",4.09,1.18,2025-06-08 06:17:50 UTC
Challenger Lyon,"Jacquet, Kyrian","Merida, Daniel",1.34,2.89,2025-06-08 06:17:50 UTC
Challenger Lyon,"Carreno Busta, Pablo","Droguet, Titouan",1.42,2.58,2025-06-08 06:17:50 UTC
Challenger Lyon,"Trungelliti, Marco","Moro Canas, Alejandro",1.83,1.83,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Juarez, Facundo","Kolar, Zdenek",2.55,1.43,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Dellavedova, Matthew","Donnet, Etienne",1.75,1.92,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Agafonov, Egor","Gentzsch, Tom",3.58,1.23,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Poullain, Lucas","Sborowsky, Yoshka",1.06,6.73,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Janvier, Maxime","Malige, Mae",1.59,2.16,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Feldbausch, Kilian","Uchida, Kaichi",1.17,4.21,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Reymond, Arthur","Marmousez, Lilian",2.85,1.35,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Paul, Jakub","Zhukov, Maxim",1.12,5.02,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Alvarez Varona, Nicolas","Massard, Loann",1.15,4.5,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Cachin, Pedro","Legout, Timo",1.36,2.8,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Lustig, Timothee","Vrbensky, Michael",7.67,1.04,2025-06-08 06:17:50 UTC
Challenger Lyon Qualification,"Catry, Robin","Damas, Miguel",4.09,1.18,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Kohlmann De Freitas, Enzo","Rodrigues, Pedro (2006)",3.77,1.21,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Rodriguez, Loren.","Goity Zapico, Segundo",1.08,6.02,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Ribero, Franco","Sperle, John",2.85,1.35,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Barreto Sanchez, Diego Augusto","Tenti, Fermin",1.25,3.42,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Estevez, Juan","Aguilar Cardozo, Joaquin",2.06,1.65,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Monferrer, Ezequiel","Barreiros Reyes, Mateo",2.4,1.48,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","De La Fuente, Santiago","Leite, Wilson",1.72,1.96,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Blanch, Dali","Ramirez, Tadeo David",1.01,9.81,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Gerch, Lucas","Huertas Del Pino Cordova, Arklon",1.21,3.77,2025-06-08 06:17:50 UTC
"Challenger, Santa Fe, Argentina, Qualifying","Zarate, Carlos Maria","Vilicich, Bautista",3.22,1.28,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Fonio, Giovanni","Basile, Pierluigi",1.23,3.58,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Castagnola, Luca","Cecchinato, Marco",3.22,1.28,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Napolitano, Stefano","Sakellaridis, Stefanos",1.24,3.5,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Piraino, Gabriele","Guinard, Manuel",1.65,2.06,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Bondioli, Federico","Vincent Ruggeri, Samuel",1.46,2.46,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Marti Pujolras, Alex","Pecci, Alessandro",1.42,2.58,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Fatic, Nerman","Forti, Francesco",1.32,2.99,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Imamura, Masamic.","Campana Lee, Gerard",3.5,1.24,2025-06-08 06:17:50 UTC
Qualification Challenger Pérouse,"Weis, Alexander","Mager, Gianluca",2.12,1.61,2025-06-08 06:17:50 UTC
