tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Porto,"Pereira, Tiago","Dodig, Matej",2.36,1.52,2025-08-25 06:20:53 UTC
Challenger Porto,"Alvarez Varona, Nicolas","Strombachs, Robert",1.35,2.94,2025-08-25 06:20:53 UTC
Challenger Porto,"Hernandez, Alex","Olivieri, Genaro Alberto",3.83,1.22,2025-08-25 06:20:53 UTC
Challenger Porto,"Araujo, Pedro","Ymer, Elias",4.73,1.15,2025-08-25 06:20:53 UTC
Challenger Porto,"Michalski, Daniel","Sanchez Jover, Carlos",1.48,2.47,2025-08-25 06:20:53 UTC
Challenger Porto,"Brunold, Mika","Rocha, Henrique",2.29,1.55,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,"Alcala Gurri, Max","Gima, Sebastian",1.65,2.06,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,"Wallin, Olle","Martinez, Alex",1.6,2.14,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,"Martin, Dan","Torres, Tiago",1.62,2.11,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,"Mckennon, Maxwell","Kielan, Szymon",1.8,1.86,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,Jorda Sanchis David,"Cacao, Tiago",1.3,3.1,2025-08-25 06:20:53 UTC
Challenger Porto Qualification,"Pieczonka, Filip","De Schepper, Kenny",1.48,2.4,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Uchida, Kaichi","Yuzuki, Takeru",1.2,3.87,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Uesugi, Kaito","Watt, James",2.65,1.4,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Peliwo, Filip","Liu, Hanyi",1.13,4.83,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Huang, Tsung-Hao","Nam, Ji Sung",1.65,2.06,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Charlton, Joshua","Santillan, Akira",3.5,1.24,2025-08-25 06:20:53 UTC
Challenger Zhangjiagang Qualification,"Chen, Charles","Kikuchi, Yuta",2.76,1.37,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Paul, Jakub","Milavsky, Daniel",1.42,2.58,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Pieczkowski, Olaf","Langmo, Christian",1.75,1.92,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Geerts, Michaël","Qi, Hongjin",1.05,7.16,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Parker, Stuart","Jones, Maximus",1.83,1.83,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Soriano Barrera, Adria","Reymond, Arthur",1.35,2.85,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Misolic, Filip","Callejon Hernando, Sergio",1.1,5.47,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Honda, Naoya","Lokoli, Laurent",3.04,1.31,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying",Masur Daniel,"Karol, Milos",1.77,1.9,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Barroso Campos, Alberto","Glinka, Daniil",2.4,1.48,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Escoffier, Antoine","Stewart, Hamish",1.71,1.97,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Gerasimov, Egor","Poullain, Lucas",2.06,1.65,2025-08-25 06:20:53 UTC
"Challenger, Manacor, Spain, Qualifying","Chidekh, Clement","Wiskandt, Max",1.35,2.85,2025-08-25 06:20:53 UTC
