tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Brasov,"Mrva, Maxim","Roca Batalla, Oriol",2.2,1.57,2025-07-01 06:19:09 UTC
Challenger Brasov,"Dhamne, Manas","Negritu, Christoph",2.76,1.37,2025-07-01 06:19:09 UTC
Challenger Brasov,"Martin Tiffon, Pol","Jianu, Filip Cri.",1.96,1.72,2025-07-01 06:19:09 UTC
Challenger Brasov,"Coppejans, Kimmer","Donski, Alexander",1.05,7.16,2025-07-01 06:19:09 UTC
Challenger Brasov,"Albot, Radu","Dellien, Murkel",1.86,1.8,2025-07-01 06:19:09 UTC
Challenger Brasov,"Alves, Felipe","Maestrelli, Francesco",1.78,1.89,2025-07-01 06:19:09 UTC
Challenger Brasov,"Topo, Marko","Gueymard-Wayenburg, Sascha",1.35,2.85,2025-07-01 06:19:09 UTC
Challenger Modena,"Cina, Federico","Poljicak, Mili",1.62,2.11,2025-07-01 06:19:09 UTC
Challenger Modena,"Travaglia, Stefano",Blancaneaux Geoffrey,1.92,1.75,2025-07-01 06:19:09 UTC
Challenger Modena,"Pellegrino, Andrea","Thanos, Aristotelis",1.27,3.28,2025-07-01 06:19:09 UTC
Challenger Modena,"Houkes, Max","Gomez, Federico Agustin",2.11,1.62,2025-07-01 06:19:09 UTC
Challenger Modena,"Parenti, Luca","Kym, Jérôme",8.96,1.02,2025-07-01 06:19:09 UTC
Challenger Modena,"Sakellaridis, Stefanos","Bondioli, Federico",3.16,1.29,2025-07-01 06:19:09 UTC
Challenger Modena,"Cecchinato, Marco","Monteiro, Thiago",1.7,1.99,2025-07-01 06:19:09 UTC
Challenger Modena,"Echargui, Moez","Boyer, Tristan",3.16,1.29,2025-07-01 06:19:09 UTC
Challenger Modena,"Seyboth Wild, Thiago","Alcala Gurri, Max",1.43,2.55,2025-07-01 06:19:09 UTC
Challenger Modena,"Taberner, Carlos","Geerts, Michaël",1.23,3.58,2025-07-01 06:19:09 UTC
Challenger Modena,"Diaz Acosta, Facundo","Cerundolo, Juan Manuel",1.78,1.89,2025-07-01 06:19:09 UTC
