tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Iași,"Soto, Matias","Albot, Radu",2.24,1.55,2025-07-09 06:20:42 UTC
Challenger Iași,"Jianu, Filip Cri.","Maestrelli, Francesco",2.14,1.6,2025-07-09 06:20:42 UTC
Challenger Iași,"Wawrinka, Stan","Vrbensky, Michael",1.2,3.87,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Stewart, Hamish","Loffhagen, George",3.22,1.28,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Thomson, Connor","Winter, Edward",2.24,1.55,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Pinnington Jones, Jack","Wendelken, Harry",1.26,3.35,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Peniston, Ryan","Searle, Henry",1.67,2.03,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Ivashka, Ilya","Crawford, Oliver",2.33,1.51,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Gray, Alastair","Maxted, Lui",1.38,2.72,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Broady, Liam","Edmund, Kyle",1.99,1.7,2025-07-09 06:20:42 UTC
Challenger Nottingham,"Zahraj, Patrick","De Schepper, Kenny",1.33,2.94,2025-07-09 06:20:42 UTC
Challenger Trieste,"Gomez, Federico Agustin","Neumayer, Lukas",2.3,1.52,2025-07-09 06:20:42 UTC
Challenger Trieste,"Travaglia, Stefano","Boyer, Tristan",1.92,1.75,2025-07-09 06:20:42 UTC
Challenger Trieste,"Rodriguez Taverna, Santiago","Michalski, Daniel",1.92,1.75,2025-07-09 06:20:42 UTC
Challenger Trieste,"Tseng, Chun Hsin",Nagal Sumit,1.4,2.65,2025-07-09 06:20:42 UTC
Challenger Trieste,"Mrva, Maxim","Basilashvili, Nikoloz",2.65,1.4,2025-07-09 06:20:42 UTC
Challenger Trieste,"Svrcina, Dalibor","Dodig, Matej",1.34,2.89,2025-07-09 06:20:42 UTC
Challenger Trieste,"Rodionov, Jurij","Zeppieri, Giulio",2.58,1.42,2025-07-09 06:20:42 UTC
Challenger Trieste,"Klein, Lukas","Diaz Acosta, Facundo",2.49,1.45,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Boulais, Justin","Hsu, Yu Hsiou",2.55,1.43,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Riedi, Leandro","Jubb, Paul",1.39,2.68,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Johns, Garrett","Chung, Hyeon",2.4,1.48,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Sell, Karue","Shimizu, Yuta",1.66,2.04,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Glinka, Daniil","Imamura, Masamic.",1.39,2.68,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Moriya, Hiroki","Draxl, Liam",3.5,1.24,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Bouzige, Moerani","Gengel, Marek",1.87,1.79,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Shimabukuro, Sho","Langmo, Christian",1.19,3.97,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Aguilar, Juan Carlos","Arseneault, Nicolas",1.58,2.18,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Nakagawa, Naoki","Sakamoto, Rei",5.02,1.12,2025-07-09 06:20:42 UTC
Challenger Winnipeg,"Blockx, Alexander","Tudorica, Alvin Nicholas",1.06,6.73,2025-07-09 06:20:42 UTC
