tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Como Qualification,"Barnat, Jiri","Pennaforti, Gabriele",5.02,1.12,2025-08-24 06:18:29 UTC
Challenger Como Qualification,"Kalyanpur, Adil","Dalla Valle, Enrico",8.96,1.02,2025-08-24 06:18:29 UTC
Challenger Como Qualification,"Montes De La Torre, Inaki","Kravchenko, Georgii",1.15,4.5,2025-08-24 06:18:29 UTC
Challenger Porto,"Pereira, Tiago","Dodig, Matej",2.06,1.65,2025-08-24 06:18:29 UTC
Challenger Porto,"Hernandez, Alex","Olivieri, Genaro Alberto",3.58,1.23,2025-08-24 06:18:29 UTC
Challenger Porto,"Seyboth Wild, Thiago","Sanchez-Izquierdo, Nikolas",1.38,2.72,2025-08-24 06:18:29 UTC
Challenger Porto Qualification,"Heinonen, Adam","Martinez, Alex",2.58,1.42,2025-08-24 06:18:29 UTC
Challenger Porto Qualification,"Bocchi, Lorenzo","Gima, Sebastian",3.35,1.26,2025-08-24 06:18:29 UTC
Challenger Porto Qualification,"Alcala Gurri, Max","Serrano Luis, To.",1.1,5.47,2025-08-24 06:18:29 UTC
Challenger Porto Qualification,"Martin, Dan","Maia, Hugo",1.1,5.47,2025-08-24 06:18:29 UTC
Challenger Porto Qualification,"Torres, Tiago","Mccormick, Tristan",2.85,1.35,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Shin, Sanhui","Shin, Woobin",1.65,2.11,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Cui, Jie","Gea, Arthur",3.34,1.28,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Fomin, Sergey","Isomura, Kokoro",1.48,2.47,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Sun, Fajing","Mo, Ye Cong",1.27,3.41,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Simakin, Ilia",Wu Tung Lin,1.83,1.87,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Binda, Alexandr","Tokuda, Renta",2.36,1.52,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Imamura, Masamic.","Crawford, Oliver",3.64,1.24,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Bouzige, Moerani","Shimabukuro, Sho",3.34,1.28,2025-08-24 06:18:29 UTC
Challenger Zhangjiagang,"Xiao, Linang","Noguchi, Rio",4.28,1.18,2025-08-24 06:18:29 UTC
