tournament,p1_name,p2_name,p1_odds,p2_odds,scrape_timestamp_utc
Challenger Francavilla,"Stricker, Dominic","Jubb, Paul",1.43,2.55,2025-05-05 06:06:06 UTC
Challenger Francavilla,"Chidekh, Clement","Vacherot, Valentin",5.23,1.11,2025-05-05 06:06:06 UTC
Challenger Francavilla,"Albot, Radu","Buse, Ignacio",2.65,1.4,2025-05-05 06:06:06 UTC
Challenger Francavilla,"Carboni, Lorenzo","Sanchez Jover, Carlos",2.14,1.6,2025-05-05 06:06:06 UTC
Challenger Francavilla,"Denolly, Corentin","Maestrelli, Francesco",2.14,1.6,2025-05-05 06:06:06 UTC
Challenger Prague,"Harris, Lloyd","Evans, Daniel",2.3,1.52,2025-05-05 06:06:06 UTC
Challenger Prague,"Holmgren, August","Klein, Lukas",2.52,1.44,2025-05-05 06:06:06 UTC
Challenger Prague,"Moro Canas, Alejandro","Budkov Kjaer, Nicolai",1.65,2.06,2025-05-05 06:06:06 UTC
Challenger Prague,"Rodionov, Jurij","Landaluce, Martin",2.2,1.57,2025-05-05 06:06:06 UTC
Challenger Prague,"Mochizuki, Shintaro","Brunclik, Petr",1.9,1.77,2025-05-05 06:06:06 UTC
Challenger Prague,"Mrva, Maxim",Kukushkin Mikhail,2.24,1.55,2025-05-05 06:06:06 UTC
Challenger Prague,Habib Hady,"Blockx, Alexander",2.03,1.67,2025-05-05 06:06:06 UTC
Challenger Prague,"Choinski, Jan","Rocha, Henrique",2.2,1.57,2025-05-05 06:06:06 UTC
Challenger Prague,Nagal Sumit,"Piros, Zsombor",2.99,1.32,2025-05-05 06:06:06 UTC
Challenger Prague,"Cornut-Chauvinc, Antoine","Basilashvili, Nikoloz",3.97,1.19,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Engel, Justin","Campana Lee, Gerard",2.26,1.54,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Cachin, Pedro","Vincent Ruggeri, Samuel",1.28,3.22,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Vatutin, Alexey","Pereira, Tiago",1.6,2.14,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Travaglia, Stefano","Dhamne, Manas",1.25,3.42,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Berrettini, Jacopo","Potenza, Luca",1.33,2.94,2025-05-05 06:06:06 UTC
Challenger Francavilla Qualification,"Marti Pujolras, Alex","Fonio, Giovanni",2.4,1.48,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Den Ouden, Guy","Gueymard-Wayenburg, Sascha",1.2,3.87,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Chazal, Maxime",Blancaneaux Geoffrey,2.94,1.33,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Kumstat, Jan","Martinez, Alex",2.33,1.51,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Rincon, Daniel","Yevseyev, Denis",1.45,2.49,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Gombos, Norbert",Sachko Vitaliy,1.96,1.72,2025-05-05 06:06:06 UTC
Challenger Prague Qualification,"Poljicak, Mili","Barton, Hynek",2.28,1.53,2025-05-05 06:06:06 UTC
Challenger Santos,"Guillen Meza, Alvaro","Kolar, Zdenek",1.65,2.06,2025-05-05 06:06:06 UTC
Challenger Santos,"Kohlmann De Freitas, Enzo","Roncadelli, Fran.",4.09,1.18,2025-05-05 06:06:06 UTC
Challenger Santos,"Bicknell, Blaise","Olivo, Renzo",2.2,1.57,2025-05-05 06:06:06 UTC
Challenger Santos,"Soto, Matias","Sakamoto, Pedro",1.6,2.14,2025-05-05 06:06:06 UTC
Challenger Santos,"Malacarne, Bruno","Torres, Juan Bautista",9.81,1.01,2025-05-05 06:06:06 UTC
Challenger Santos,"Midon, Lautaro","Sanchez-Izquierdo, Nikolas",1.39,2.68,2025-05-05 06:06:06 UTC
Challenger Santos,"Olivieri, Genaro Alberto","Reis Da Silva, Joao Lucas",1.96,1.72,2025-05-05 06:06:06 UTC
Challenger Santos,"Alvarez Varona, Nicolas","Bueno, Gonzalo",1.96,1.72,2025-05-05 06:06:06 UTC
Challenger Santos,"Ribeiro, Eduardo","Pucinelli De Almeida, Matheus",3.67,1.22,2025-05-05 06:06:06 UTC
Challenger Santos,"Villanueva, Gonzalo","Alves, Mateus",2.2,1.57,2025-05-05 06:06:06 UTC
Challenger Santos,"Mager, Gianluca",Varillas Pat-S.Jp,2.99,1.32,2025-05-05 06:06:06 UTC
Challenger Santos Qualification,"Estevez, Juan","Huertas Del Pino, Connor",2.35,1.5,2025-05-05 06:06:06 UTC
Challenger Santos Qualification,"Schiessl, Joao Eduardo","Leite, Wilson",1.4,2.65,2025-05-05 06:06:06 UTC
Challenger Santos Qualification,"Kuzuhara, Bruno","Monzon, Ignacio",1.4,2.65,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Tu, Li","Sun, Fajing",1.29,3.17,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Langmo, Christian",Wu Tung Lin,2.52,1.44,2025-05-05 06:06:06 UTC
Challenger Wuxi,Grenier Hugo,"Noguchi, Rio",1.52,2.3,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Escoffier, Antoine","Svajda, Zachary",2.28,1.53,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Peniston, Ryan","Mccabe, James",1.66,2.04,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Hsu, Yu Hsiou","Kachmazov, Alibek",3.22,1.28,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Ivashka, Ilya","Atmane, Terence",2.68,1.39,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Jasika, Omar","Schoolkate, Tristan",2.85,1.35,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Te, Rigele","Simakin, Ilia",3.67,1.22,2025-05-05 06:06:06 UTC
Challenger Wuxi,"Lestienne, Constant","Uchiyama, Yasutaka",1.6,2.14,2025-05-05 06:06:06 UTC
